ts,"t1s_spendingvl3 | powerlab/bornholm/nm/sec/bod/t1s_spendingvl3 | 515706","t1s_reaktiveffekt | powerlab/bornholm/nm/sec/bod/t1s_reaktiveffekt | 515702","lok_10kvskinnespend | powerlab/bornholm/nm/sec/bod/lok_10kvskinnespend | 516444","t1s_aktiveffekt | powerlab/bornholm/nm/sec/bod/t1s_aktiveffekt | 515696","t1p_belastningil1 | powerlab/bornholm/nm/sec/bod/t1p_belastningil1 | 515692","t1s_belastning | powerlab/bornholm/nm/sec/bod/t1s_belastning | 515697","t1s_cosphi | powerlab/bornholm/nm/sec/bod/t1s_cosphi | 515698","t1s_spendingvl2 | powerlab/bornholm/nm/sec/bod/t1s_spendingvl2 | 515705","t2s_sptrinvisning | powerlab/bornholm/nm/sec/bod/t2s_sptrinvisning | 515710","t1p_belastningil2 | powerlab/bornholm/nm/sec/bod/t1p_belastningil2 | 515693","t1s_frekvens | powerlab/bornholm/nm/sec/bod/t1s_frekvens | 515701","t1s_sptrinvisning | powerlab/bornholm/nm/sec/bod/t1s_sptrinvisning | 515707","t1s_cosphitrf1 | powerlab/bornholm/nm/sec/bod/t1s_cosphitrf1 | 515699","t1s_spendingvl1 | powerlab/bornholm/nm/sec/bod/t1s_spendingvl1 | 515704","t1p_belastningil3 | powerlab/bornholm/nm/sec/bod/t1p_belastningil3 | 515694"
"2022-03-08 08:17:05",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:17:15",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:17:25",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:17:35",,,,,,,,,,,,5.6699423789978,0.9533514380455,,
"2022-03-08 08:17:36",,,,,,,,,,17.520065307617,,,,,17.051301956177
"2022-03-08 08:17:40",,,,0.30774688720703,,,,,,17.520065307617,,,,,17.051301956177
"2022-03-08 08:17:45",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:17:55",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:17:58",,,10.512283325195,,,,,,,,,,,,
"2022-03-08 08:18:00",,,10.512283325195,,,,,,,,,,,,
"2022-03-08 08:18:05",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:18:06",,,,,,,,,,,,,,,17.578660964966
"2022-03-08 08:18:10",,,,,,,,,,,,,,,17.578660964966
"2022-03-08 08:18:15",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:18:20",,,,,,100.04456329346,,,,,,,,,
"2022-03-08 08:18:21",,,,,18.047426223755,,,,,17.988830566406,,,,,
"2022-03-08 08:18:25",,,,,18.047426223755,,,,,17.988830566406,,,0.9533514380455,,
"2022-03-08 08:18:35",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:18:40",,1.5863342285156,,,,,,,,,,,,,
"2022-03-08 08:18:45",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:18:55",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:19:05",,,,,,,,,,,,,0.9533514380455,,
"2022-03-08 08:19:07",,,,,17.461469650269,,,,,17.461469650269,,,,,17.285684585571
"2022-03-08 08:19:08",,,,,,98.462478637695,-17.774589538574,,,,,,,,
"2022-03-08 08:19:10",,,,,17.461469650269,98.462478637695,-17.774589538574,,,17.461469650269,,,,,17.285684585571
"2022-03-08 08:19:15",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:19:25",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:19:35",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:19:45",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:19:55",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:20:05",,,,,,,,,,,,,0.95226484537125,,
"2022-03-08 08:20:07",,,,,,,-17.335124969482,,,,,,,,16.934110641479
"2022-03-08 08:20:10",,1.5500602722168,,,,,-17.335124969482,,,,,,,,16.934110641479
"2022-03-08 08:20:15",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:20:25",,,,,,,,,,17.285684585571,,,0.95457834005356,,
"2022-03-08 08:20:29",,,,,,97.231979370117,,,,,,,,,
"2022-03-08 08:20:30",,,,,,97.231979370117,,,,,,,,,
"2022-03-08 08:20:35",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:20:45",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:20:55",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:05",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:15",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:25",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:35",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:40",,,,0.28054046630859,,,,,,,,,,,
"2022-03-08 08:21:45",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:21:55",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:05",,,10.504470825195,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:10",,,,,,,,,,,,,,,17.168493270874
"2022-03-08 08:22:15",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:21",,,,,17.754447937012,,,,,,,,,,
"2022-03-08 08:22:25",,,,,17.754447937012,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:35",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:40",,1.5772666931152,,,,,,,,,,,,,
"2022-03-08 08:22:45",,,,,,,,,,,,,0.95457834005356,,
"2022-03-08 08:22:54",,,,,,,-16.159549713135,,,,,,,,
"2022-03-08 08:22:55",,,,,,,-16.159549713135,,,,,,0.95457834005356,,
"2022-03-08 08:23:02",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:23:05",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:23:10",,,,,,,,,,17.520065307617,,,,,
"2022-03-08 08:23:15",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:23:21",,,,,,99.868766784668,,,,,,,,,
"2022-03-08 08:23:25",,,,,,99.868766784668,,,,,,,0.96049040555954,,
"2022-03-08 08:23:32",,,,,,,-16.833400726318,,,,,,0.95715081691742,,
"2022-03-08 08:23:35",,,,,,,-16.833400726318,,,,,,0.95715081691742,,
"2022-03-08 08:23:36",,,,,,,,,,,,,,,17.461469650269
"2022-03-08 08:23:40",6.0311899185181,,,0.29867553710938,,,,,,,,,,,17.461469650269
"2022-03-08 08:23:45",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:23:55",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:24:05",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:24:15",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:24:25",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:24:32",,,,,,,-16.628314971924,,,,,,,,
"2022-03-08 08:24:35",,,,,,,-16.628314971924,,,,,,0.95715081691742,,
"2022-03-08 08:24:45",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:24:55",,,,,,,,,,,49.952693939209,,0.9581812620163,,
"2022-03-08 08:25:05",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:25:15",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:25:25",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:25:35",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:25:37",,,,,,,,,,,,,,,17.051301956177
"2022-03-08 08:25:40",,,,,,,,,,,,,,,17.051301956177
"2022-03-08 08:25:45",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:25:55",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:05",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:15",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:16",,,,,,98.81404876709,,,,,,,,,
"2022-03-08 08:26:20",,,,,,98.81404876709,,,,,,,,,
"2022-03-08 08:26:21",,,,,,,,,,,,,,,17.520065307617
"2022-03-08 08:26:25",,1.595401763916,,0.30774688720703,,,,,,,,,0.9581812620163,,17.520065307617
"2022-03-08 08:26:35",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:45",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:50",6.0292367935181,,,,,,,,,,,,,,16.875514984131
"2022-03-08 08:26:55",,,,,,,,,,,,,0.9581812620163,,
"2022-03-08 08:26:57",,,,,,,-16.276741027832,,,,,,,,
"2022-03-08 08:27:00",,,,,,,-16.276741027832,,,,,,,,
"2022-03-08 08:27:02",,,,,,,,,,,,,0.95991915464401,,
"2022-03-08 08:27:05",,,,,,,,,,,,,0.95991915464401,,
"2022-03-08 08:27:06",,,,,,,,,,17.109897613525,,,,,
"2022-03-08 08:27:10",,,,,,,,,,17.109897613525,,,,,
"2022-03-08 08:27:15",,,,,,,,,,,,,0.95991915464401,,
"2022-03-08 08:27:21",,,,,17.285684585571,,,,,,,,,,
"2022-03-08 08:27:23",,,,,,96.880401611328,,,,,,,,,
"2022-03-08 08:27:25",,1.5409927368164,,,17.285684585571,96.880401611328,,,,,,,0.95991915464401,,
"2022-03-08 08:27:35",,,,,,,,,,,,5.6665239334106,0.95991915464401,,
"2022-03-08 08:27:40",,,,,,,-18.770713806152,,,,,,,,
"2022-03-08 08:27:42",,,,,,,,,,,,,0.94681388139725,,
"2022-03-08 08:27:45",,,,,,,,,,,,,0.94681388139725,,
"2022-03-08 08:27:55",,,,,,,,,,,,,0.94681388139725,,
"2022-03-08 08:28:05",,,,,17.637256622314,,,,,,,,0.94681388139725,,
"2022-03-08 08:28:15",,,,,,,,,,,,,0.94681388139725,,
"2022-03-08 08:28:18",,,,,,,-16.159549713135,,,,,,,,
"2022-03-08 08:28:20",,,,0.26240539550781,,,-16.159549713135,,,,,,,,
"2022-03-08 08:28:21",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:28:25",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:28:35",,,,,17.109897613525,,,,,,,,0.96049040555954,,
"2022-03-08 08:28:45",,,,,,,,,,,,,0.96049040555954,,
"2022-03-08 08:28:46",,,,,,,-17.097080230713,,,,,,,,
"2022-03-08 08:28:50",,,,,,,-17.097080230713,,,,,,,,
"2022-03-08 08:28:53",,,,,,,,,,,,,0.95580798387527,,
"2022-03-08 08:28:55",,,,,,,,,,,50.040588378906,,0.95580798387527,,
"2022-03-08 08:29:05",,,,,,,,,,,,,0.95580798387527,,
"2022-03-08 08:29:11",,,,,,,-16.569717407227,,,,,,,,
"2022-03-08 08:29:12",,,,,,,,,,,,,0.95847344398499,,
"2022-03-08 08:29:15",,,,,,,-16.569717407227,,,,,,0.95847344398499,,
"2022-03-08 08:29:25",6.0331430435181,,,,,,,,,,,,0.95847344398499,,
"2022-03-08 08:29:26",,,,,,,-18.126163482666,,,,,,,,
"2022-03-08 08:29:30",,,,,,,-18.126163482666,,,,,,,,
"2022-03-08 08:29:32",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:29:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:29:45",,,,,,,,,,,,5.6699423789978,0.95037376880646,,
"2022-03-08 08:29:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:07",,,,,,,,,,,,,,,17.227088928223
"2022-03-08 08:30:10",,,,,,,,,,16.934110641479,,,,,17.227088928223
"2022-03-08 08:30:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:40",,1.5772666931152,,0.28960800170898,,,,,,,,5.6665239334106,,,
"2022-03-08 08:30:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:30:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:40",,,,,17.285684585571,,,,,,,,,,
"2022-03-08 08:31:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:31:50",,,,,,,,,,17.227088928223,,,,,
"2022-03-08 08:31:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:05",,1.5591278076172,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:32:55",,,,,,,,,,,,,0.95037376880646,,17.051301956177
"2022-03-08 08:33:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:33:10",,,,0.2714729309082,,,,,,17.051301956177,,,,,
"2022-03-08 08:33:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:33:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:33:35",,,,,17.051301956177,,,,,,,,0.95037376880646,,
"2022-03-08 08:33:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:33:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:34:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:34:12",,,,,,,-17.862480163574,,,,,,,,
"2022-03-08 08:34:15",,,,,,,-17.862480163574,,,,,,0.95037376880646,,
"2022-03-08 08:34:20",,,10.509353637695,,,,,,,,,,,,
"2022-03-08 08:34:25",,,,,17.34428024292,,,,,,,,0.95179545879364,,
"2022-03-08 08:34:35",,,,,,,,,,,,,0.95179545879364,,
"2022-03-08 08:34:40",,,,,,,,,,17.285684585571,,,,,
"2022-03-08 08:34:45",,,,,,,,,,,,,0.95179545879364,,
"2022-03-08 08:34:55",,,,0.29867553710938,,,,,,,,,0.95179545879364,,
"2022-03-08 08:35:05",,1.5137901306152,,,,,,,,,,,0.95179545879364,,
"2022-03-08 08:35:08",,,,,,94.067817687988,,,,,,,,,
"2022-03-08 08:35:10",,,,,,94.067817687988,,,,,,,,,
"2022-03-08 08:35:15",,,,,,,,,,,,,0.95179545879364,,
"2022-03-08 08:35:20",6.0370492935181,,,,,,,,,,,,,,
"2022-03-08 08:35:25",,,,,,,,,,,,,0.95179545879364,,
"2022-03-08 08:35:30",,,,,,,-18.126163482666,,,,,,,,
"2022-03-08 08:35:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:35:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:35:55",,,,,17.227088928223,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:00",,,,,,96.880401611328,,,,,,,,,
"2022-03-08 08:36:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:22",,,10.52009677887,,,,,,,,,,,,
"2022-03-08 08:36:25",,,10.52009677887,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:35",,1.531925201416,,0.2714729309082,,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:36:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:37:04",,,,,,95.298316955566,,,,,,,,,
"2022-03-08 08:37:05",,,,,,95.298316955566,,,,,,,0.95037376880646,,
"2022-03-08 08:37:10",,,,,16.875514984131,,,,,,,,,,
"2022-03-08 08:37:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:37:19",,,10.504470825195,,,,,,,,,,,,
"2022-03-08 08:37:20",,,10.504470825195,,,,,,,,,,,,
"2022-03-08 08:37:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:37:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:37:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:37:55",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:38:05",,,,,,,,,,,50.011291503906,,0.95037376880646,,
"2022-03-08 08:38:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:38:20",6.0409560203552,,,,,,,,,,,,,,
"2022-03-08 08:38:25",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:38:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:38:40",,,10.513259887695,,,,,,,,,,,,
"2022-03-08 08:38:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:38:55",,,,,,,,,,,,,0.95037376880646,,17.40287399292
"2022-03-08 08:39:05",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:39:10",,,,0.23520278930664,,,,,,,,,,,
"2022-03-08 08:39:15",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:39:21",,,,,,,,,,,,,,,16.816919326782
"2022-03-08 08:39:25",,,,,,,,,,,,,0.95037376880646,,16.816919326782
"2022-03-08 08:39:35",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:39:45",,,,,,,,,,,,,0.95037376880646,,
"2022-03-08 08:39:55",,,,,17.168493270874,,,,,,,,0.95037376880646,,
"2022-03-08 08:40:00",,,,,,,-18.448436737061,,,,,,,,
"2022-03-08 08:40:05",,,,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:06",,,,,,,,,,,,,,,17.520065307617
"2022-03-08 08:40:10",,,,0.29867553710938,,,,,,,,,,,17.520065307617
"2022-03-08 08:40:15",,,,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:25",,,,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:35",,,,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:36",,,,,,,,,,,,,,,17.051301956177
"2022-03-08 08:40:40",,,,,,,,,,,,,,,17.051301956177
"2022-03-08 08:40:45",,,,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:50",,,,,,,,,,17.637256622314,,,,,
"2022-03-08 08:40:51",,,10.504470825195,,,,,,,,,,,,
"2022-03-08 08:40:55",,,10.504470825195,,,,,,,,,,0.94860881567001,,
"2022-03-08 08:40:58",,,,,,98.286697387695,,,,,,,,,
"2022-03-08 08:41:00",,,,,,98.286697387695,,,,,,,,,
"2022-03-08 08:41:02",,,,,,,-18.800010681152,,,,,,,,
"2022-03-08 08:41:05",,,,,,,-18.800010681152,,,,,,0.94860881567001,,
"2022-03-08 08:41:10",6.0370492935181,1.5681953430176,,0.25333786010742,,,,,,,,,,,
"2022-03-08 08:41:11",,,,,,,-17.217933654785,,,,,,,,
"2022-03-08 08:41:12",,,,,,,,,,,,,0.95518577098846,,
"2022-03-08 08:41:15",,,,,,,-17.217933654785,,,,,,0.95518577098846,,
"2022-03-08 08:41:21",,,,,,,,,,,,,,,17.461469650269
"2022-03-08 08:41:25",,,,,,,,,,,,,0.95518577098846,,17.461469650269
"2022-03-08 08:41:35",,,,,,,,,,,,,0.95518577098846,,
"2022-03-08 08:41:45",,,,,,,,,,,,,0.95518577098846,,
"2022-03-08 08:41:51",,,,,,,-16.862697601318,,,,,,,,
"2022-03-08 08:41:55",,,,,,,-16.862697601318,,,,,,0.95700263977051,,
"2022-03-08 08:41:56",,,,,,94.946746826172,,,,,,,,,
"2022-03-08 08:42:00",,,,,,94.946746826172,,,,,,,,,
"2022-03-08 08:42:05",,,,,,,,,,,,,0.95700263977051,,
"2022-03-08 08:42:15",,,,,,,,,,,,,0.95700263977051,,
"2022-03-08 08:42:25",,,,,,,,,,,,,0.95700263977051,,
"2022-03-08 08:42:35",,,,,,,,,,,,,0.95700263977051,,
"2022-03-08 08:42:40",,,,,,,,,,,,,,,17.40287399292
"2022-03-08 08:42:42",,,,,,97.407760620117,-18.82931137085,,,,,,,,
"2022-03-08 08:42:43",,,,,,,,,,,,,0.94648426771164,,
"2022-03-08 08:42:45",,,,,,97.407760620117,-18.82931137085,,,,,,0.94648426771164,,
"2022-03-08 08:42:55",,,,,,,,,,,,,0.94648426771164,,
"2022-03-08 08:43:05",,,,,,,,,,,,,0.94648426771164,,
"2022-03-08 08:43:10",,,,,,,,,,17.461469650269,,,,,
"2022-03-08 08:43:15",,,,,,,,,,,,,0.94648426771164,,
"2022-03-08 08:43:25",,,,,,,,,,,,,0.94648426771164,,
"2022-03-08 08:43:26",,,,,,,-17.126377105713,,,,,,,,
"2022-03-08 08:43:30",,,,,,,-17.126377105713,,,,,,,,
"2022-03-08 08:43:31",,,,,,,,,,,,,0.95565754175186,,
"2022-03-08 08:43:35",,,,,,,,,,,,,0.95565754175186,,
"2022-03-08 08:43:43",,,,,,,-18.712120056152,,,,,,,,
"2022-03-08 08:43:45",,,,,,,-18.712120056152,,,,,,0.95565754175186,,
"2022-03-08 08:43:52",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:43:55",,1.5500602722168,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:44:04",,,,,,96.00146484375,,,,,,,,,
"2022-03-08 08:44:05",,,,,,96.00146484375,,,,,,,0.94714242219925,,
"2022-03-08 08:44:10",,,,,,,,,,,49.923397064209,,,,
"2022-03-08 08:44:15",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:44:25",,,,,,,,,,,,,0.94714242219925,,17.285684585571
"2022-03-08 08:44:35",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:44:36",,,,,,,,,,17.168493270874,,,,,
"2022-03-08 08:44:40",,,,0.20800018310547,16.875514984131,,,,,17.168493270874,,,,,
"2022-03-08 08:44:45",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:44:55",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:45:05",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:45:06",,,,,,,,,,,,,,,17.109897613525
"2022-03-08 08:45:10",,,,,,,,,,,,,,,17.109897613525
"2022-03-08 08:45:15",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:45:25",,,,,,,,,,,,,0.94714242219925,,
"2022-03-08 08:45:35",,,10.494705200195,,,,-18.594928741455,,,,,5.6631059646606,0.9477966427803,,
"2022-03-08 08:45:45",,,,,,,,,,,,,0.9477966427803,,
"2022-03-08 08:45:51",6.0311899185181,,,,,,,,,,,,,,
"2022-03-08 08:45:55",6.0311899185181,,,,,,,,,,,,0.9477966427803,,
"2022-03-08 08:46:05",,,,,,,,,,,,,0.9477966427803,,
"2022-03-08 08:46:15",,,,,,,,,,,,,0.9477966427803,,
"2022-03-08 08:46:22",,,,,,,-16.833400726318,,,,,,,,
"2022-03-08 08:46:25",,,,,,,-16.833400726318,,,,,,0.9477966427803,,
"2022-03-08 08:46:30",,,,,,95.298316955566,,,,,,,,,
"2022-03-08 08:46:32",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:46:35",,,,,,,,,,,,,0.95715081691742,,
"2022-03-08 08:46:38",,,,,,,-18.477737426758,,,,,,,,
"2022-03-08 08:46:40",,,,,,,-18.477737426758,,,,,,,,
"2022-03-08 08:46:41",,,10.510330200195,,,,,,,,,,,,
"2022-03-08 08:46:42",,,,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:46:45",,,10.510330200195,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:46:55",,1.5228576660156,,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:47:05",,,,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:47:10",,,,,17.109897613525,,,,,,,,,,
"2022-03-08 08:47:15",,,,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:47:21",,,,,,,,,,,,,,,16.641132354736
"2022-03-08 08:47:25",,,,,,,,,,,,,0.94844686985016,,16.641132354736
"2022-03-08 08:47:35",,,,,,,,,,,,,0.94844686985016,,
"2022-03-08 08:47:40",,,,0.23520278930664,,,-18.214054107666,,,,,,,,
"2022-03-08 08:47:45",,,,,,,,,,,,,0.94989538192749,,
"2022-03-08 08:47:55",,,,,,,,,,,,,0.94989538192749,,
"2022-03-08 08:47:56",,,10.499588012695,,,,,,,,,,,,
"2022-03-08 08:48:00",,,10.499588012695,,,,,,,,,5.6665239334106,,,
"2022-03-08 08:48:05",,,,,,,,,,,,,0.94989538192749,,
"2022-03-08 08:48:06",,,,,,,,,,,,,,,17.227088928223
"2022-03-08 08:48:10",,,,,,,,,,,,,,,17.227088928223
"2022-03-08 08:48:15",,,,,,,,,,,,,0.94989538192749,,
"2022-03-08 08:48:24",,,,,,,-16.657611846924,,,,,,,,
"2022-03-08 08:48:25",,,,,,,-16.657611846924,,,,,,0.94989538192749,,
"2022-03-08 08:48:31",,,,,,,,,,,,,0.95803481340408,,
"2022-03-08 08:48:35",,,,,,,,,,,,,0.95803481340408,,
"2022-03-08 08:48:36",,,,,16.699728012085,,,,,,,,,,
"2022-03-08 08:48:40",,,,,16.699728012085,,,,,,,,,,
"2022-03-08 08:48:45",,,,,,,,,,,,5.6631059646606,0.95803481340408,,
"2022-03-08 08:48:51",,,,,,,,,,16.699728012085,,,,,16.699728012085
"2022-03-08 08:48:55",,,,,,,,,,16.699728012085,,,0.95803481340408,,16.699728012085
"2022-03-08 08:48:57",,,,,,,-15.925170898438,,,,,,,,
"2022-03-08 08:49:00",,,,,,,-15.925170898438,,,,,,,,
"2022-03-08 08:49:02",,,,,,,,,,,,,0.96162086725235,,
"2022-03-08 08:49:05",,,,,,,,,,,,,0.96162086725235,,
"2022-03-08 08:49:15",,,,,,,,,,,,,0.96162086725235,,
"2022-03-08 08:49:21",,,,,17.168493270874,,,,,17.168493270874,,,,,
"2022-03-08 08:49:25",,1.5500602722168,,,17.168493270874,,,,,17.168493270874,,,0.96162086725235,,
"2022-03-08 08:49:35",,,,,,,,,,,,,0.96162086725235,,
"2022-03-08 08:49:37",,,,,,,,,,,,,,,17.109897613525
"2022-03-08 08:49:40",,,,,,,,,,,,,,,17.109897613525
"2022-03-08 08:49:45",,,,,,,,,,,,,0.96162086725235,,
"2022-03-08 08:49:46",,,,,,97.759330749512,,,,,,,,,
"2022-03-08 08:49:50",,,,,,97.759330749512,,,,,,,,,
"2022-03-08 08:49:51",,,,,,,-16.540420532227,,,,,,,,
"2022-03-08 08:49:53",,,10.509353637695,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:49:55",,,10.509353637695,,,,-16.540420532227,,,,,,0.95861911773682,,
"2022-03-08 08:50:05",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:50:15",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:50:20",,,,,,,,,,16.875514984131,,,,,
"2022-03-08 08:50:24",,,,,,95.649887084961,,,,,,,,,
"2022-03-08 08:50:25",,,,,,95.649887084961,,,,,,,0.95861911773682,,
"2022-03-08 08:50:35",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:50:36",,,,,16.816919326782,,,,,,,,,,
"2022-03-08 08:50:40",,,,,16.816919326782,,,,,,,,,,
"2022-03-08 08:50:45",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:50:51",,,,,,,,,,,,,,,16.699728012085
"2022-03-08 08:50:55",,,,,,,,,,,,,0.95861911773682,,16.699728012085
"2022-03-08 08:51:05",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:51:15",,,,,,,,,,,,,0.95861911773682,,
"2022-03-08 08:51:16",,,,,,,-17.364421844482,,,,,,,,
"2022-03-08 08:51:20",,,,,,,-17.364421844482,,,,,,,,
"2022-03-08 08:51:22",,,,,,,,,,,,,0.95442581176758,,
