ts,"t1p_belastningil3 | powerlab/bornholm/nm/sec/ost/t1p_belastningil3 | 516132","t1s_reaktiveffekt | powerlab/bornholm/nm/sec/ost/t1s_reaktiveffekt | 516139","t1s_cosphi | powerlab/bornholm/nm/sec/ost/t1s_cosphi | 516136","t1s_frekvens | powerlab/bornholm/nm/sec/ost/t1s_frekvens | 516138","t1s_sptrinvisning | powerlab/bornholm/nm/sec/ost/t1s_sptrinvisning | 516143","t1s_cosphitrf1 | powerlab/bornholm/nm/sec/ost/t1s_cosphitrf1 | 516137","t1s_belastning | powerlab/bornholm/nm/sec/ost/t1s_belastning | 516135","t1s_spendingvl3 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl3 | 516142","t1s_10kvskinnespend | powerlab/bornholm/nm/sec/ost/t1s_10kvskinnespend | 516133","t1s_spendingvl2 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl2 | 516141","t1s_aktiveffekt | powerlab/bornholm/nm/sec/ost/t1s_aktiveffekt | 516134","t1s_spendingvl1 | powerlab/bornholm/nm/sec/ost/t1s_spendingvl1 | 516140","t1p_belastningil2 | powerlab/bornholm/nm/sec/ost/t1p_belastningil2 | 516131","t1p_belastningil1 | powerlab/bornholm/nm/sec/ost/t1p_belastningil1 | 516130"
"2024-03-09 20:10:55",,,,,,0.839398205280304,,,,,,,,
"2024-03-09 20:10:59",,,,,,,,,,,,,,14.824670791626
"2024-03-09 20:11:00",,,,,,,,,,,,,,14.824670791626
"2024-03-09 20:11:04",,,-32.08837890625,,,,,,,,,,,
"2024-03-09 20:11:05",,,-32.08837890625,,,0.839398205280304,,,,,,,,
"2024-03-09 20:11:13",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:11:15",,-0.747226715087891,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:11:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:11:27",,,,,,,,,,,1.47745132446289,,,
"2024-03-09 20:11:30",,,,,,,,,,,1.47745132446289,,,
"2024-03-09 20:11:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:11:39",,,,,,,91.4383392333984,,,,,,,
"2024-03-09 20:11:40",,,,,,,91.4383392333984,,,,,,,
"2024-03-09 20:11:45",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:11:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:15",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:45",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:12:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:13:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:13:14",,,-31.7368068695068,,,,,,,,,,,
"2024-03-09 20:13:15",,,-31.7368068695068,,,0.847229659557343,,,,,,,,
"2024-03-09 20:13:21",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:13:25",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:13:30",,,,,,,,,,,,,14.6488847732544,
"2024-03-09 20:13:35",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:13:45",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:13:55",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:14:00",,-0.739106178283691,,,,,,,,,1.50181198120117,,,
"2024-03-09 20:14:05",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:14:15",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:14:25",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:14:35",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:14:42",,,,,,,,,,,,,14.8832664489746,
"2024-03-09 20:14:45",,,,,,0.850473344326019,,,,,,,14.8832664489746,14.8832664489746
"2024-03-09 20:14:55",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:15:05",,,,,,0.850473344326019,,,,,,,,
"2024-03-09 20:15:15",,,,,,0.850473344326019,,,,6.09263134002686,,,,
"2024-03-09 20:15:25",,,-31.9565410614014,,,0.850473344326019,,,,,,,,
"2024-03-09 20:15:32",,,,,,0.848449766635895,,,,,,,,
"2024-03-09 20:15:35",,,,,,0.848449766635895,,,,,,,,
"2024-03-09 20:15:45",,,,,,0.848449766635895,,,,,1.46933174133301,,,
"2024-03-09 20:15:54",,,,,,,89.7976608276367,,,,,,,
"2024-03-09 20:15:55",,,,,,0.848449766635895,89.7976608276367,,,,,,,
"2024-03-09 20:16:05",,,-32.5717926025391,,,0.848449766635895,,,10.5142374038696,,,,,
"2024-03-09 20:16:12",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:16:13",,,,,,,,,,,,,14.5316934585571,14.5316934585571
"2024-03-09 20:16:15",,-0.76346492767334,,,,0.842717528343201,,,,,,,14.5316934585571,14.5316934585571
"2024-03-09 20:16:25",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:16:35",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:16:45",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:16:55",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:17:00",,-0.743165969848633,,,,,,,,,,,,14.707480430603
"2024-03-09 20:17:05",,,,,,0.842717528343201,,,,,,,,
"2024-03-09 20:17:13",,,-32.3081130981445,,,0.845186173915863,,,,,,,,
"2024-03-09 20:17:15",,,-32.3081130981445,,,0.845186173915863,,,,,,,14.6488847732544,
"2024-03-09 20:17:25",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:17:35",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:17:45",,,,,,0.845186173915863,,5.98437786102295,,,,,,
"2024-03-09 20:17:55",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:18:05",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:18:15",,,,,,0.845186173915863,,,,,1.4896297454834,,,
"2024-03-09 20:18:25",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:18:35",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:18:39",,,,,,,91.4383392333984,,,,,,,
"2024-03-09 20:18:40",,,,,,,91.4383392333984,,,,,,,
"2024-03-09 20:18:43",,,,,,,,,,,,6.01482439041138,,
"2024-03-09 20:18:45",,,,,,0.845186173915863,,,,,,6.01482439041138,,
"2024-03-09 20:18:52",,,,,,,,,10.484938621521,,,,,
"2024-03-09 20:18:55",,,,,,0.845186173915863,,,10.484938621521,,,,,
"2024-03-09 20:18:58",14.9418621063232,,,,,,,,,6.08248281478882,,,,
"2024-03-09 20:19:00",14.9418621063232,,,,,,,,,6.08248281478882,,,,
"2024-03-09 20:19:05",,,,,,0.845186173915863,,,,,,,,
"2024-03-09 20:19:12",,,,,,,,,,,,,15.0004577636719,
"2024-03-09 20:19:15",,-0.730987548828125,,,,0.845186173915863,,,,,,,15.0004577636719,
"2024-03-09 20:19:18",,,-31.8686485290527,,,,,,,,,,,
"2024-03-09 20:19:20",,,-31.8686485290527,,,,,,,,,,,
"2024-03-09 20:19:22",,,,,,0.849260687828064,,,,,,,,
"2024-03-09 20:19:25",,,,,,0.849260687828064,,,,,,,,
"2024-03-09 20:19:28",,,,,,,,5.97084617614746,,,,,,
"2024-03-09 20:19:30",,,,,,,,5.97084617614746,,,,,,
"2024-03-09 20:19:35",,,,,,0.849260687828064,,,,,,,,
"2024-03-09 20:19:45",,,,,,0.849260687828064,,,,,,,,
"2024-03-09 20:19:53",,,-32.4399528503418,,,,,,,,,,,
"2024-03-09 20:19:55",,,-32.4399528503418,,,0.849260687828064,,,,,,,,
"2024-03-09 20:19:58",14.4730978012085,,,,,,,,,,,,,
"2024-03-09 20:20:00",14.4730978012085,,,,,,,,,,,,,
"2024-03-09 20:20:02",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:20:05",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:20:06",,,,,,,89.5632781982422,,,,,,,
"2024-03-09 20:20:10",,,,,,,89.5632781982422,,,,,,,
"2024-03-09 20:20:15",,,,,,0.843954026699066,,,,,,,14.824670791626,
"2024-03-09 20:20:25",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:20:35",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:20:45",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:20:55",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:00",,,,,,,,,,6.07571649551392,,,,
"2024-03-09 20:21:05",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:14",14.824670791626,,,,,,,,,,,,,
"2024-03-09 20:21:15",14.824670791626,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:25",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:30",,-0.747226715087891,,,,,,,,,,,,
"2024-03-09 20:21:35",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:45",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:55",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:21:59",,,,,4.07373237609863,,,,,,,,,
"2024-03-09 20:22:00",,,,,4.07373237609863,,,,,,,,15.0004577636719,
"2024-03-09 20:22:03",,,,,,,91.9071044921875,,,,,,,
"2024-03-09 20:22:05",,,,,,0.843954026699066,91.9071044921875,,,,,,,
"2024-03-09 20:22:06",,,-31.8247013092041,,,,,,,,,,,
"2024-03-09 20:22:10",,,-31.8247013092041,,,,,,,,,,,
"2024-03-09 20:22:12",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:22:15",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:22:25",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:22:30",,,,,,,,,,,,6.01144123077393,,
"2024-03-09 20:22:35",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:22:42",,,,,,,,,,,,,,15.0590534210205
"2024-03-09 20:22:45",,,,,,0.849665462970734,,5.96408033370972,,,,,,15.0590534210205
"2024-03-09 20:22:55",,,,,4.08789348602295,0.849665462970734,,,,,,,,
"2024-03-09 20:23:05",,,,,,0.849665462970734,,,10.467360496521,,,,,
"2024-03-09 20:23:12",,,,,,,,,,,1.53022766113281,,,
"2024-03-09 20:23:15",,,,49.952693939209,,0.849665462970734,,,,,1.53022766113281,,,
"2024-03-09 20:23:25",,,,,4.07373237609863,0.849665462970734,,,,,,,,
"2024-03-09 20:23:35",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:23:45",15.0590534210205,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:23:55",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:24:00",,,,,4.09497356414795,,,,,,,,,
"2024-03-09 20:24:05",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:24:15",,,,,,0.849665462970734,,,,,1.5058708190918,,14.8832664489746,
"2024-03-09 20:24:20",,,,,4.08081293106079,,92.6102447509766,,,,,,,
"2024-03-09 20:24:25",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:24:35",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:24:45",,,,50.0112915039063,,0.849665462970734,,,,,,6.00467538833618,,
"2024-03-09 20:24:55",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:25:05",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:25:15",,,,,,0.849665462970734,,,,,,,,14.8832664489746
"2024-03-09 20:25:25",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:25:35",,,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:25:45",,-0.743165969848633,,,,0.849665462970734,,,,,,,,
"2024-03-09 20:25:49",,,-32.4399528503418,,,,,,,,,,,
"2024-03-09 20:25:50",,,-32.4399528503418,,,,,,,,,,,
"2024-03-09 20:25:52",,,,,,0.843954026699066,90.2664260864258,,,,,,,
"2024-03-09 20:25:55",,,,,,0.843954026699066,90.2664260864258,,,,,,,
"2024-03-09 20:26:05",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:26:12",,,,,,,,,,,1.4896297454834,,,
"2024-03-09 20:26:15",14.8832664489746,,,,,0.843954026699066,,,,,1.4896297454834,,,
"2024-03-09 20:26:25",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:26:35",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:26:45",,,-31.5170745849609,,,0.843954026699066,,,,,,,,
"2024-03-09 20:26:51",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 20:26:55",,,,,,0.852484405040741,,,,,,,,
"2024-03-09 20:27:02",,,,,,,91.672721862793,,,,,,,
"2024-03-09 20:27:05",,,,,,0.852484405040741,91.672721862793,,,,,,,
"2024-03-09 20:27:15",,,,,,0.852484405040741,,,,,,,,14.824670791626
"2024-03-09 20:27:17",,,-32.2202224731445,,,,,,,,,,,
"2024-03-09 20:27:20",,,-32.2202224731445,,,,,,,,,,,
"2024-03-09 20:27:22",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:27:25",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:27:35",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:27:45",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:27:55",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:27:58",14.5316934585571,,,,,,,,,,,,14.5316934585571,
"2024-03-09 20:28:00",14.5316934585571,,,,,,,,,,1.46121406555176,,14.5316934585571,
"2024-03-09 20:28:05",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:28:15",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:28:25",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:28:35",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:28:45",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:28:55",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:00",,,,,,,91.2039566040039,,,,,,,
"2024-03-09 20:29:05",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:15",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:25",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:28",,,,,,,,,,,,,,14.6488847732544
"2024-03-09 20:29:30",,-0.755345344543457,,,,,,,,,,,,14.6488847732544
"2024-03-09 20:29:35",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:45",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:29:55",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:30:05",,,,,,0.846005022525787,,,,,,,,
"2024-03-09 20:30:14",,,,,,,,,,,1.43279647827148,,,
"2024-03-09 20:30:15",,,,,,0.846005022525787,,5.97084617614746,,,1.43279647827148,6.01144123077393,,
"2024-03-09 20:30:17",,,,,,,88.156982421875,,,,,,,
"2024-03-09 20:30:20",,,,,,,88.156982421875,,,,,,,
"2024-03-09 20:30:21",,,-32.6157379150391,,,,,,,,,,,
"2024-03-09 20:30:22",,,,,,0.842304348945618,,,,,,,,
"2024-03-09 20:30:25",,,-32.6157379150391,,,0.842304348945618,,,,,,,,
"2024-03-09 20:30:35",,,,,,0.842304348945618,,,,,,,,
"2024-03-09 20:30:45",,,,,,0.842304348945618,,,,,,,,14.4730978012085
"2024-03-09 20:30:55",,,,,,0.842304348945618,,,,,,,,
"2024-03-09 20:30:58",,,,,,,,,,,1.4896297454834,,,
"2024-03-09 20:31:00",,,,,,,,,,,1.4896297454834,,,
"2024-03-09 20:31:05",,,,,,0.842304348945618,,,,,,,,
"2024-03-09 20:31:15",,,,,,0.842304348945618,,,,,,,,
"2024-03-09 20:31:18",,,,,,,90.9695739746094,,,,,,,
"2024-03-09 20:31:19",,,-32.08837890625,,,,,,,,,,,
"2024-03-09 20:31:20",,,-32.08837890625,,,,90.9695739746094,,,,,,,
"2024-03-09 20:31:22",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:31:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:31:28",14.8832664489746,,,,,,,,,,,,15.1176490783691,15.1176490783691
"2024-03-09 20:31:30",14.8832664489746,-0.73504638671875,,,,,,,,,,,15.1176490783691,15.1176490783691
"2024-03-09 20:31:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:31:45",,,,,,0.847229659557343,,5.96069765090942,,6.06895112991333,,,,
"2024-03-09 20:31:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:32:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:32:13",,,,,,,,,,,,,,14.824670791626
"2024-03-09 20:32:15",,,,,4.06665229797363,0.847229659557343,,,,,,,14.9418621063232,14.824670791626
"2024-03-09 20:32:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:32:30",,,,,,,,,,,,6.00129270553589,,
"2024-03-09 20:32:35",,,,,4.08789348602295,0.847229659557343,,,,,,,,
"2024-03-09 20:32:45",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:32:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:33:05",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:33:13",14.5316934585571,,,,,,,,,,,,,
"2024-03-09 20:33:15",14.5316934585571,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:33:20",,,,,4.06665229797363,,,,,,,,,
"2024-03-09 20:33:25",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:33:30",,,,,,,,,,,,,,14.5902891159058
"2024-03-09 20:33:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:33:43",,,,,,,,,,,,,14.6488847732544,
"2024-03-09 20:33:45",,,,49.952693939209,4.08789348602295,0.847229659557343,,,,,1.46121406555176,,14.6488847732544,
"2024-03-09 20:33:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:34:05",,,,,,0.847229659557343,,,10.479079246521,,,,,
"2024-03-09 20:34:15",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:34:25",,,,,4.06665229797363,0.847229659557343,,,,,,,,
"2024-03-09 20:34:30",,,,,,,,,,,,6.00467538833618,,
"2024-03-09 20:34:35",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:34:44",14.824670791626,,,,,,,,,,,,,
"2024-03-09 20:34:45",14.824670791626,,,,4.09497356414795,0.847229659557343,,,,6.07571649551392,1.48557090759277,,,
"2024-03-09 20:34:55",,,,,,0.847229659557343,,,,,,,,
"2024-03-09 20:35:00",,,,,,,,5.96746349334717,,,,,,
"2024-03-09 20:35:05",,,,,4.06665229797363,0.847229659557343,,,,,,,,
"2024-03-09 20:35:15",,-0.751286506652832,,,,0.847229659557343,90.5008087158203,,,,,,,
"2024-03-09 20:35:25",,,-32.2641677856445,,4.08789348602295,0.847229659557343,,,,,,,,
"2024-03-09 20:35:35",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:35:43",,,,,,,,,,,1.44497489929199,,,
"2024-03-09 20:35:45",,,,,,0.845595836639404,,,,,1.44497489929199,,,
"2024-03-09 20:35:55",,,,,4.08081293106079,0.845595836639404,,,,,,,,
"2024-03-09 20:36:00",14.5902891159058,,,,,,,,,,,,,
"2024-03-09 20:36:05",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:36:15",,,,49.9819946289063,,0.845595836639404,,,,,,,,
"2024-03-09 20:36:25",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:36:30",,,,,,,,,,,,6.01482439041138,,
"2024-03-09 20:36:35",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:36:45",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:36:55",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:37:00",,,,,,,,,,,1.47339248657227,,,14.8832664489746
"2024-03-09 20:37:05",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:37:15",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:37:25",,,,,,0.845595836639404,,,,,,,,
"2024-03-09 20:37:26",,,-32.6596908569336,,,,,,,,,,,
"2024-03-09 20:37:30",,,-32.6596908569336,,,,,,,,,,,
"2024-03-09 20:37:32",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:37:35",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:37:45",,,,,,0.841890633106232,,5.97422933578491,,6.08586549758911,1.45309448242188,,,
"2024-03-09 20:37:55",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:37:58",14.2387161254883,,,,,,,,,,,,,14.4730978012085
"2024-03-09 20:38:00",14.2387161254883,,,,,,,,,,,,14.4145021438599,14.4730978012085
"2024-03-09 20:38:05",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:38:15",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:38:25",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:38:35",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:38:45",,,,,,0.841890633106232,,,,,,,,
"2024-03-09 20:38:50",,,-32.1762733459473,,,,,,,,,,,
"2024-03-09 20:38:52",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:38:55",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:38:58",14.5902891159058,,,,,,,,,,,,,14.824670791626
"2024-03-09 20:39:00",14.5902891159058,,,,,,,,,,,,,14.824670791626
"2024-03-09 20:39:05",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:39:15",,,,,,0.846413791179657,,,,,,,14.6488847732544,
"2024-03-09 20:39:25",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:39:30",,,,,,,,,,6.07571649551392,,,,
"2024-03-09 20:39:31",,,,,,,89.0945129394531,,,,,,,
"2024-03-09 20:39:35",,,,,,0.846413791179657,89.0945129394531,,,,,,,
"2024-03-09 20:39:45",,-0.755345344543457,,,,0.846413791179657,,,,,,6.01144123077393,,
"2024-03-09 20:39:52",,,-32.7036361694336,,,,,,,,,,,
"2024-03-09 20:39:55",,,-32.7036361694336,,,0.846413791179657,,,,,,,,
"2024-03-09 20:39:57",,,,,,,,,,,,,,14.4730978012085
"2024-03-09 20:40:00",,,,,,,,,,,,,,14.4730978012085
"2024-03-09 20:40:02",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:40:05",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:40:15",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:40:25",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:40:30",,,,,,,,5.96746349334717,,,1.47745132446289,,,
"2024-03-09 20:40:35",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:40:45",,,,,,0.841476440429688,,,,,,,14.824670791626,
"2024-03-09 20:40:55",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:05",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:15",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:25",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:30",,,,,,,,,,,1.45309448242188,,,
"2024-03-09 20:41:35",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:45",,-0.751286506652832,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:41:55",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:42:05",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:42:15",,,,,,0.841476440429688,,,,,,,14.4730978012085,
"2024-03-09 20:42:25",,,,,,0.841476440429688,,,,,,,,
"2024-03-09 20:42:29",,,-32.1762733459473,,,,,,,,,,,
"2024-03-09 20:42:30",,,-32.1762733459473,,,,,,,,,,,
"2024-03-09 20:42:32",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:42:35",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:42:45",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:42:55",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:43:05",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:43:15",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:43:25",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:43:34",,,,,,,90.9695739746094,,,,,,,
"2024-03-09 20:43:35",,,,,,0.846413791179657,90.9695739746094,,,,,,,
"2024-03-09 20:43:43",,,,,,,,,,,,,,14.8832664489746
"2024-03-09 20:43:45",14.5316934585571,,,,,0.846413791179657,,,,,,,,14.8832664489746
"2024-03-09 20:43:55",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:44:00",,-0.73504638671875,,,,,,,,,,,,
"2024-03-09 20:44:05",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:44:15",,,,,,0.846413791179657,,,,,,,,
"2024-03-09 20:44:21",,,-32.4399528503418,,,,,,,,,,,
"2024-03-09 20:44:22",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:44:25",,,-32.4399528503418,,,0.843954026699066,,,,,,,,
"2024-03-09 20:44:29",,,,,,,,,,,,,,14.5902891159058
"2024-03-09 20:44:30",,,,,,,,5.97422933578491,,,1.46933174133301,,14.7660751342773,14.5902891159058
"2024-03-09 20:44:35",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:44:45",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:44:55",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:45:00",,,,50.0112915039063,,,,,,6.0892481803894,,,,
"2024-03-09 20:45:05",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:45:10",,,,,,,88.6257476806641,,,,,,,
"2024-03-09 20:45:15",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:45:25",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:45:28",,,,,,,,,,,1.40437889099121,,14.2973117828369,13.9457378387451
"2024-03-09 20:45:30",,,,,,,,,,,1.40437889099121,,14.2973117828369,13.9457378387451
"2024-03-09 20:45:35",,,,,,0.843954026699066,,,,,,,,
"2024-03-09 20:45:38",,,-33.0552062988281,,,,,,,,,,,
"2024-03-09 20:45:40",,,-33.0552062988281,,,,,,,,,,,
"2024-03-09 20:45:42",14.121524810791,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:45:45",14.121524810791,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:45:55",,,,,4.06665229797363,0.838145434856415,,,,,,,,
"2024-03-09 20:46:00",,,,,,,,,,6.07233381271362,,,,
"2024-03-09 20:46:05",,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:46:07",,,,,,,86.0475463867188,,,,,,,
"2024-03-09 20:46:10",,,,,,,86.0475463867188,,,,,,,
"2024-03-09 20:46:15",,,,,,0.838145434856415,,,,,1.41249847412109,,,
"2024-03-09 20:46:20",,,,,4.08789348602295,,,,,,,,,
"2024-03-09 20:46:25",,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:46:27",,,,,,,,,,,,,14.6488847732544,14.5316934585571
"2024-03-09 20:46:30",,,,,,,,,,,,,14.6488847732544,14.5316934585571
"2024-03-09 20:46:35",,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:46:45",,-0.747226715087891,,,4.05957221984863,0.838145434856415,,,,,,,,
"2024-03-09 20:46:55",,,,,,0.838145434856415,,,,,,,,
"2024-03-09 20:47:00",,,,,,,,5.96408033370972,,,,,,
"2024-03-09 20:47:05",,,,,4.09497356414795,0.838145434856415,,,,,,,,
"2024-03-09 20:47:12",,,,,,,88.3913650512695,,,,,,,
"2024-03-09 20:47:15",,,,49.9819946289063,,0.838145434856415,88.3913650512695,,,,1.43279647827148,,,
"2024-03-09 20:47:25",,,,,4.06665229797363,0.838145434856415,,,,,,,,
